0.999998728;0;0;2
0.999998728;0.090909091;0;2
0.999998728;0.272727273;0;2
0.906343265;0.363636364;0;2
0.658609459;0.545454545;0;2
0.610271155;0.636363636;0;2
0.453171669;0.818181818;0;2
0.442446541;0.909090909;0;2
0.999998728;0;0.6;2
0.999998728;0.090909091;0.6;2
0.975829576;0.272727273;0.6;2
0.815708945;0.363636364;0.6;2
0.655588315;0.545454545;0.6;2
0.628398019;0.636363636;0.6;2
0.504531116;0.818181818;0.6;2
0.474319677;0.909090909;0.6;2
0.719032338;0;0.2;2
0.622355731;0.090909091;0.2;2
0.531721412;0.272727273;0.2;2
0.504531116;0.363636364;0.2;2
0.438065949;0.545454545;0.2;2
0.398791077;0.636363636;0.2;2
0.36253735;0.818181818;0.2;2
0.999998728;0;0.8;2
0.912385552;0.181818182;0.8;2
0.957702712;0.272727273;0.8;2
0.75830721;0.454545455;0.8;2
0.734138058;0.545454545;0.8;2
0.495256245;0.727272727;0.8;2
0.468277389;0.818181818;0.8;2
0.467340821;1;0.8;2
0.999998728;0;0.4;2
0.999998728;0.181818182;0.4;2
0.999998728;0.272727273;0.4;2
0.999998728;0.454545455;0.4;2
0.999998728;0.545454545;0.4;2
0.854983817;0.727272727;0.4;2
0.628398019;0.818181818;0.4;2
0.549848276;1;0.4;2
0.999998728;0;1;2
0.891237545;0.181818182;1;2
0.999998728;0.272727273;1;2
0.809666657;0.454545455;1;2
0.716011194;0.545454545;1;2
0.50755226;0.727272727;1;2
0.549848276;0.818181818;1;2
0.444108237;1;1;2
0.999998728;0.181818182;0;2
0.78851865;0.454545455;0;2
0.586102004;0.727272727;0;2
0.439213957;1;0;2
0.999998728;0.181818182;0.6;2
0.725074626;0.454545455;0.6;2
0.534742556;0.727272727;0.6;2
0.450150525;1;0.6;2
0.513594548;0.181818182;0.2;2
0.480361965;0.454545455;0.2;2
0.371600782;0.727272727;0.2;2
0.999998728;0.090909091;0.8;2
0.71299005;0.363636364;0.8;2
0.628398019;0.636363636;0.8;2
0.483383109;0.909090909;0.8;2
0.999998728;0.090909091;0.4;2
0.999998728;0.363636364;0.4;2
0.851962673;0.636363636;0.4;2
0.592144292;0.909090909;0.4;2
0.99395644;0.090909091;1;2
0.779455218;0.363636364;1;2
0.655588315;0.636363636;1;2
0.444108237;0.909090909;1;2
