0.58308086;0;0;5
0.311177902;0.181818182;0;5
0.277945319;0.272727273;0;5
0.335347054;0.454545455;0;5
0.229607015;0.545454545;0;5
0.290029894;0.727272727;0;5
0.30211447;0.818181818;0;5
0.314199046;1;0;5
0.558911708;0;0.6;5
0.501509972;0.181818182;0.6;5
0.534742556;0.272727273;0.6;5
0.489425397;0.454545455;0.6;5
0.443805988;0.545454545;0.6;5
0.389727645;0.727272727;0.6;5
0.395044805;0.818181818;0.6;5
0.365558494;1;0.6;5
0.422960229;0.181818182;0.2;5
0.34743163;0.545454545;0.2;5
0.33232591;0.636363636;0.2;5
0.296072182;0.909090909;0.2;5
0.33232591;1;0.2;5
0.419184136;0.090909091;0.8;5
0.422839599;0.181818182;0.8;5
0.378368198;0.363636364;0.8;5
0.371600782;0.454545455;0.8;5
0.348791077;0.636363636;0.8;5
0.353685358;0.727272727;0.8;5
0.323262478;0.909090909;0.8;5
0.295347054;1;0.8;5
0.471298533;0.181818182;0.4;5
0.444108237;0.272727273;0.4;5
0.383685358;0.454545455;0.4;5
0.350875653;0.545454545;0.4;5
0.341389342;0.727272727;0.4;5
0.341389342;0.818181818;0.4;5
0.296072182;1;0.4;5
0.495467684;0.090909091;1;5
0.410875653;0.272727273;1;5
0.371600782;0.363636364;1;5
0.323262478;0.545454545;1;5
0.30211447;0.636363636;1;5
0.350452774;0.818181818;1;5
0.308156758;0.909090909;1;5
0.444108237;0.090909091;0;5
0.296072182;0.363636364;0;5
0.356495062;0.636363636;0;5
0.320241334;0.909090909;0;5
0.540784844;0.090909091;0.6;5
0.506102004;0.363636364;0.6;5
0.401812221;0.636363636;0.6;5
0.369002517;0.909090909;0.6;5
0.362839599;0.363636364;0.2;5
0.320241334;0.818181818;0.2;5
0.446283622;0;0.8;5
0.391177902;0.272727273;0.8;5
0.378156758;0.545454545;0.8;5
0.319939085;0.818181818;0.8;5
0.519636836;0.090909091;0.4;5
0.398791077;0.363636364;0.4;5
0.34743163;0.636363636;0.4;5
0.323262478;0.909090909;0.4;5
0.444108237;0.181818182;1;5
0.353473918;0.454545455;1;5
0.36253735;0.727272727;1;5
0.314199046;1;1;5
