0.513594548;0.090909091;0;4
0.407854509;0.272727273;0;4
0.389727645;0.363636364;0;4
0.338368198;0.545454545;0;4
0.353473918;0.636363636;0;4
0.368579638;0.818181818;0;4
0.36253735;0.909090909;0;4
0.501509972;0;0.6;4
0.441087093;0.090909091;0.6;4
0.404833365;0.363636364;0.6;4
0.37764307;0.454545455;0.6;4
0.34743163;0.636363636;0.6;4
0.330664214;0.727272727;0.6;4
0.329304766;0.909090909;0.6;4
0.309516206;1;0.6;4
0.531721412;0.181818182;0.2;4
0.504531116;0.272727273;0.2;4
0.438065949;0.454545455;0.2;4
0.398791077;0.545454545;0.2;4
0.36253735;0.727272727;0.2;4
0.314199046;0.818181818;0.2;4
0.329304766;1;0.2;4
0.28125225;0;0.8;4
0.273866976;0.181818182;0.8;4
0.256465241;0.272727273;0.8;4
0.227522439;0.454545455;0.8;4
0.235649303;0.545454545;0.8;4
0.207945319;0.727272727;0.8;4
0.197733879;0.818181818;0.8;4
0.24220528;0.090909091;0.4;4
0.240332143;0.181818182;0.4;4
0.262839599;0.454545455;0.4;4
0.255860743;0.545454545;0.4;4
0.233987607;0.727272727;0.4;4
0.213096646;0.818181818;0.4;4
0.234924175;1;0.4;4
0.592144292;0;1;4
0.416917941;0.181818182;1;4
0.422960229;0.272727273;1;4
0.407854509;0.454545455;1;4
0.33232591;0.545454545;1;4
0.329304766;0.727272727;1;4
0.365558494;0.818181818;1;4
0.329304766;1;1;4
0.471298533;0.181818182;0;4
0.380664214;0.454545455;0;4
0.308156758;0.727272727;0;4
0.359516206;1;0;4
0.423473918;0.181818182;0.6;4
0.359516206;0.545454545;0.6;4
0.333685358;0.818181818;0.6;4
0.513594548;0.090909091;0.2;4
0.480361965;0.363636364;0.2;4
0.371600782;0.636363636;0.2;4
0.326283622;0.909090909;0.2;4
0.2717824;0.090909091;0.8;4
0.24199384;0.363636364;0.8;4
0.22700875;0.636363636;0.8;4
0.263776167;0;0.4;4
0.223564727;0.272727273;0.4;4
0.253776167;0.636363636;0.4;4
0.209818455;0.909090909;0.4;4
0.462235101;0.090909091;1;4
0.413896797;0.363636364;1;4
0.34743163;0.636363636;1;4
0.335347054;0.909090909;1;4
